Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout,GPA_Category,GPA_Category_Encoded,Age_Group,Age_Group_Encoded,Income_Level,Income_Level_Encoded,Attendance_Category,Attendance_Encoded
9424,0.12802711476778533,0,-0.7796596353001682,1,-0.09810183357709963,0.2996368125632829,0,-1.4078599028680703,1,0,-0.23634836622709474,1.593310833047817,1.582294373274533,1.5862352130111248,4,1,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9425,0.8757944493244543,1,-0.7796596353001682,1,-0.30402840290462424,0.6037538777306103,2,-0.9044313001043952,0,0,-0.12014670629096309,-0.18691421037977315,-0.4096018013663231,-0.35315674958974447,3,2,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
9426,0.034556197948201924,1,0.5967934970154606,1,0.14742599908264106,0.17798998649635198,0,-0.5688122315952786,0,0,0.5189624233577607,-1.0628979619076349,-0.9866932164491881,-1.0058367370034984,3,1,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
9427,-1.0403593454770115,0,-0.7796596353001682,1,0.8206474757303168,0.16582530388965785,5,0.37931163694297626,1,1,0.9837690631022867,-0.7520650178171032,-0.8005346954547156,-0.8007087409591758,2,1,2,1,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
9428,-0.6197402197888853,0,-0.3044113831925895,1,0.9948930343920681,-0.004480252604044436,1,-1.684745634388091,0,0,0.40276076342162903,0.0014693920993370639,-0.5585286181619012,-0.5582847456340672,3,3,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
9429,-1.8815975968532654,0,1.375216172932445,1,-0.25650688690596474,0.0441784778227269,0,-0.6611074754352855,0,0,1.8552815126232727,0.7079079013959998,0.5770383599043811,0.6165392317106901,2,0,2,0,High,0,Young,2,"(37110.0, 70904.375]",1,High,0
9430,2.0909163679790437,0,-0.7796596353001682,1,-0.16146385490864568,0.6889066559774623,1,-0.6359360452971017,1,0,0.46086159338969457,-0.3093635519911946,-0.14897987197406157,-0.18532475282620756,3,0,2,0,Low,1,Senior,1,"(24999.999, 37110.0]",0,High,0
9431,0.8757944493244543,0,-0.7796596353001682,0,0.012781703753105925,1.6134225340861368,3,0.6813687986011808,1,0,-0.5849533460354891,-0.18691421037977315,-0.19551950222267994,-0.19464875264640424,1,4,0,1,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
9432,-0.8534175118378445,1,-0.7796596353001682,1,0.7652057070652146,1.4796110254125134,1,-0.20802173294797813,0,1,1.3323740429106812,1.08467510635422,1.4240596304292312,1.4277272160677845,4,3,3,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
9433,-0.2925920109203425,1,0.0315553762533439,1,1.16913859305382,-1.0263135915662651,3,-0.9883360672316743,0,0,-1.2821633056522785,1.0093216653625758,0.7259651766999593,0.7191032297328513,4,4,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,Low,1
9434,-0.6664756781986761,0,0.7516805665942794,1,-1.4603852922053384,-2.023817565315099,1,-1.0974122644971371,0,0,0.5770632533258262,-1.8258515519480305,-1.5637846315320527,-1.6212207251364665,3,4,0,1,Low,1,Young,2,"(37110.0, 70904.375]",1,Low,1
9435,1.5768263254713322,1,-0.7796596353001682,1,0.3771133264094953,0.5429304646971448,1,-0.5688122315952786,0,0,-0.17824753625902864,-0.2528484712474615,-0.26067498457074517,-0.325184750129155,2,3,3,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
9436,-1.4609784711651392,0,-0.4610858756782212,1,-0.2169056235737483,0.05634316042942104,4,-1.6763551576753635,1,0,-0.875457495875818,1.593310833047817,1.275132813633653,1.2785432189446406,1,4,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
9437,0.12802711476778533,1,0.9452722168090837,1,2.09580815502768,-0.02880961781743097,1,1.6211021904267076,1,1,0.22845827351743184,1.4143464106926624,1.582294373274533,1.5769112131909284,2,3,3,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
9438,-0.10565017728117401,1,-0.7796596353001682,1,-1.1435751855476086,0.3969542734168273,3,-0.02343124526796404,0,0,-0.2944491961951603,1.254220348585419,0.9865871060922207,0.9801752246983533,3,3,3,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9439,0.8290589909146634,1,-0.5317578275322051,0,-1.2069372068791542,-0.21127985691782739,0,-0.9379932069553067,0,0,-1.9212724353010018,-0.7897417383129253,-1.2193913676922787,-1.266908731969,2,1,3,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
9440,-0.10565017728117401,0,-0.7796596353001682,1,-0.6208385095623541,-1.5493949436540677,4,-1.0806313110716812,1,0,0.17035744354936574,-2.004815974303185,-1.6754797441287363,-1.6771647240576455,1,3,4,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
9441,-1.834862138443473,0,-0.7796596353001682,1,0.5988804010699057,-1.0749723219930363,2,-1.2316598919007837,1,0,-1.107860815748081,0.2086913548263579,0.4653432473076975,0.40208723584617095,3,3,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,Low,1
9442,-0.2925920109203425,1,-0.7796596353001682,1,0.6147209064027925,-1.014148908959571,2,0.3625306835175202,0,0,0.1122566135813002,-2.174361216534384,-2.1408760466149177,-2.1433647150674697,1,0,2,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
9443,-0.9936238870672205,1,2.2157861683786138,1,-0.5733169935636946,0.6767419733707681,1,-1.6763551576753635,0,0,-0.12014670629096309,-0.8368376389327028,-0.7260712870569265,-0.7820607413187828,4,2,4,0,Low,1,Young,2,"(37110.0, 70904.375]",1,High,0
9444,0.08129165635799279,0,-0.7796596353001682,1,1.0344942977242848,1.8688808688266911,0,-0.19124077952252236,0,0,0.46086159338969457,-0.3282019122391056,-0.46544935766466494,-0.46504474743210217,2,4,3,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
9445,1.4833554086517489,1,-0.7796596353001682,0,-0.46243345623348897,-0.43024414383830273,6,0.56390212462299,1,0,-2.386079075045528,0.9716449448667537,1.582294373274533,1.5675872133707318,2,4,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9446,-1.788126680033682,0,-0.45376431646377635,1,-0.010979054246224014,2.2216566644207916,2,-0.6023741384461901,0,0,-0.0039450463548314505,1.3860888703207959,1.582294373274533,1.5862352130111248,2,4,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
9447,-0.8534175118378445,0,-0.7796596353001682,1,-1.444544786872452,-1.8170179610013162,1,-1.030288450795314,1,1,0.1122566135813002,-2.174361216534384,-2.1408760466149177,-2.1340407152472736,4,2,2,1,Low,1,Young,2,"(24999.999, 37110.0]",0,Low,1
9448,-0.5730047613790927,0,-0.7796596353001682,1,-1.00101063755163,-0.46673819165838165,0,0.8323973794302836,0,1,2.610592302208128,-0.412974533354705,-0.2141353543221272,-0.20397275246660054,3,3,2,0,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
9449,-0.3860629277399259,0,2.3761300338508278,1,-0.4386726982341594,0.2144840343164309,1,-1.1561456014862328,0,0,0.1122566135813002,0.07682283309098116,-0.18621157617295608,-0.18532475282620756,1,2,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
9450,0.73558807409508,1,2.3761300338508278,1,-0.07434107557777005,-2.4495814565493563,3,-0.2919265000752573,0,0,-0.46875168609935747,1.3484121498249741,1.582294373274533,1.5862352130111248,2,0,0,0,High,0,Mature,0,"(37110.0, 70904.375]",1,Low,1
9451,-0.19912109410075743,0,-0.7796596353001682,1,-0.8742865948885379,1.5161050732325922,0,0.1024259054229547,1,1,0.9256682331342206,-0.9875445209159908,-0.7912267694049919,-0.7820607413187828,2,4,2,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
9452,0.4084398652265355,0,1.3797534772343545,1,-0.8901271002214244,-0.6370437481520856,4,-0.6191550918716459,0,0,-0.6430541760035546,-0.6861307569494146,-0.3909859492668761,-0.39045274887053044,1,0,0,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
9453,-0.6664756781986761,0,0.03251783474162773,0,0.45631585307392747,0.06850784303611344,2,-1.2232694151880559,0,0,0.46086159338969457,-0.18691421037977315,0.12094998346792364,0.12236724124027656,3,3,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
9454,0.22149803158736875,1,-0.7796596353001682,0,0.82856772839676,0.4699423690569852,2,-0.5772027083080064,0,1,0.05415578361323411,1.216543628089597,1.2565169615342058,1.2039512203830687,4,4,3,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9455,0.7823235325048709,0,-0.7796596353001682,1,-0.8109245735569919,-1.512900895833989,6,0.3289687766666087,0,1,1.0999707230384184,-0.6767115768254591,-0.6888395828580319,-0.7261167423976038,3,3,0,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
9456,-0.7599465950182611,0,2.3761300338508278,1,-1.3891030182073492,2.2216566644207916,1,-0.7450122425625646,1,1,0.6932649132619578,-1.5715336886012319,-1.9174858214215509,-1.9568847186635399,4,2,0,0,Low,1,Young,2,"(37110.0, 70904.375]",1,High,0
9457,0.7823235325048709,0,-0.7796596353001682,1,0.09198423041753812,0.16582530388965785,2,0.4464354506447994,0,0,-0.5268525160674236,1.216543628089597,1.3030565917828243,1.2878672187648372,3,1,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9458,0.034556197948201924,1,2.3761300338508278,0,0.46423610574037055,-0.2964326351646794,3,-0.2751455466498015,0,0,-1.5726674554926072,-0.3187827321151501,-0.2141353543221272,-0.21329675228679726,1,2,0,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
9459,1.0627362829636227,1,-0.7796596353001682,1,-1.0881334168825056,-1.0506429567796516,1,-0.6275455685843739,1,1,-1.107860815748081,-0.20575257062768418,-0.18621157617295608,-0.18532475282620756,1,4,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
9460,-0.19912109410075743,0,2.3761300338508278,1,1.7156360270384037,0.22664871692312333,2,-0.7450122425625646,0,0,0.2865591034854974,0.21811053495031363,0.07441035321930527,0.09439524177968686,4,0,0,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
9461,0.36170440681674465,1,-0.7796596353001682,1,-0.9138878582207544,-1.5007362132272946,4,0.2198925794011454,0,0,-0.062045876322897014,-1.1194130426513678,-1.1728517374436604,-1.266908731969,2,4,2,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
9462,-0.05891471887138314,1,0.8047532775196448,1,-0.2802676449052943,0.16582530388965785,1,1.1176735876630326,0,0,-0.0039450463548314505,-0.06446486876835131,-0.018668907277931083,-0.036140755703064055,3,1,0,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
9463,-0.10565017728117401,0,2.2223171366919683,1,-0.2644271395724078,1.3944582471656615,2,0.11081638213568273,1,0,0.2865591034854974,1.0940942864781755,1.005202958191668,0.9988232243387463,4,0,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
9464,0.2682334899971613,1,2.2079490064025884,1,-0.8505258368892082,1.1633292776384918,0,-0.9883360672316743,1,1,-0.875457495875818,1.593310833047817,1.2379011094347585,1.1666552211022827,3,2,3,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
9465,0.5486462404559115,1,-0.7796596353001682,1,1.8582005750343826,-0.5032322394784623,1,1.0841116808121212,0,0,-0.12014670629096309,1.593310833047817,1.3961358522800602,1.3717832171466056,3,3,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9466,-1.2740366375259706,1,-0.7796596353001682,1,-0.9693296268858569,-0.2356092221312139,3,-0.9044313001043952,0,0,-0.0039450463548314505,0.020307752347248086,0.26987680026350136,0.2062832396220448,3,4,3,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
9467,1.4833554086517489,1,-0.5514882265420236,1,1.7789980483699497,0.5550951473038372,0,1.721787910979443,1,0,-1.5145666255245414,1.3955080504447515,1.582294373274533,1.5862352130111248,3,2,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9468,-1.8815975968532654,1,-0.7796596353001682,1,-0.31986890823751074,1.1876586428518785,3,-0.17445982609706628,0,1,-0.6430541760035546,1.0281600256104868,0.7911206590480245,0.765723228833834,4,1,3,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
9469,-0.7132111366084686,1,-0.13873102913801622,1,-0.31986890823751074,1.5282697558392848,1,-0.8960408233916672,1,1,0.40276076342162903,-0.34704027248701663,-0.5492206921121776,-0.5489607458138707,1,3,3,1,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
9470,-0.10565017728117401,1,-0.7796596353001682,1,-0.6762802782274567,1.6134225340861368,1,0.5471211711975346,0,0,0.7513657432300235,-0.7426458376931477,-0.36306217111770517,-0.36248074940994096,1,2,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
9471,0.4084398652265355,0,1.4156394294403658,1,0.6939234330672247,-0.8803374002859475,0,-0.3254884069261688,1,1,-0.875457495875818,1.5462149324280396,1.2472090354844825,1.2505712194840513,1,3,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,Low,1
9472,1.6235617838811247,0,-0.7796596353001682,1,2.032446133696134,0.7618947516176201,4,0.4296544972193433,0,0,0.5189624233577607,1.593310833047817,1.5636785211750857,1.5862352130111248,3,3,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9473,-1.8815975968532654,1,-0.7796596353001682,1,-0.5891574988965811,-1.3182659741268983,0,0.0772544752847712,1,1,-0.6430541760035546,-0.2245909308755952,-0.08382438962599632,-0.06411275516365333,3,3,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,Low,1
9474,-0.5262693029693019,1,2.238953919132303,1,-0.31986890823751074,-0.4180794612316103,0,-1.4078599028680703,0,0,-0.9335583258438838,0.33114069643777977,0.7445810287994066,0.747075229193441,1,0,2,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,High,0
9475,-1.8815975968532654,1,-0.21655267261925146,1,1.4938689523779933,-1.111466369813117,1,-0.08216458225705939,0,1,1.9714831725594049,0.21811053495031363,0.4094956910093561,0.31817123746440273,2,4,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,Low,1
9476,0.034556197948201924,0,-0.41825647294959084,1,-1.1594156908804951,-1.0871370045997304,1,0.48838783420843895,1,0,-0.41065085613129193,-1.3077966451304779,-1.68478767017846,-1.6398687247768595,4,0,3,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
9477,0.2682334899971613,0,1.4431382433913325,1,-0.8188448262234352,0.26314276474320397,3,0.1024259054229547,1,1,-1.5726674554926072,1.1506093672219082,1.1913614791861407,1.1946272205628723,1,0,0,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
9478,1.6235617838811247,1,0.949947015180748,1,1.3988259203806743,-0.6370437481520856,2,1.2519212150666794,1,1,-0.46875168609935747,1.2259628082135523,1.0610505144900098,1.0640912230801214,1,0,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
9479,0.12802711476778533,1,-0.7796596353001682,0,0.42463484240815447,0.3118014951699753,2,0.29540686981569714,0,0,-0.2944491961951603,1.593310833047817,1.209977331285588,1.2132752202032653,1,4,3,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9480,1.0627362829636227,0,-0.7796596353001682,1,-0.8980473528878679,-1.147960417633196,0,-0.25836459322434546,0,1,0.9256682331342206,-1.044059601659724,-0.9215377341011226,-0.903272738981337,3,4,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
9481,0.595381698865704,0,-0.7796596353001682,1,0.6305614117356787,0.5064364168770659,4,0.19472114926296188,0,1,-0.35255002616322584,0.5101051187929343,0.5584225078049339,0.5699192326097079,2,4,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
9482,-0.4795338445595093,1,-0.7796596353001682,1,-1.5950295875348734,-0.3815854134115314,0,-0.5100788946061829,1,1,0.40276076342162903,0.010888572223292366,-5.3055178483813584e-05,0.01980324321811491,4,1,0,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
9483,-1.4609784711651392,0,0.39405849116195996,1,1.105776571722274,-0.2477739047379063,2,0.34574973009206417,1,1,1.0999707230384184,-2.089588595418785,-2.1408760466149177,-2.1433647150674697,1,1,2,1,Low,1,Young,2,"(37110.0, 70904.375]",1,High,0
9484,0.2682334899971613,0,0.08799669188770266,0,-2.0385637368556955,-1.233113195880048,2,0.34574973009206417,0,0,-0.6430541760035546,0.8680339635032432,0.9121236976944316,0.9149072259569776,1,3,3,0,High,0,Mature,0,"(37110.0, 70904.375]",1,Low,1
9485,-1.5544493879847225,0,0.7282378277010805,1,-1.064372658883176,1.0295177689648685,1,-1.2652217987516956,0,0,0.2865591034854974,0.7644229821397328,0.8097365111474718,0.8682872268559952,2,2,3,0,High,0,Young,2,"(37110.0, 70904.375]",1,High,0
9486,1.296413575012582,1,-0.45376431646377635,1,-0.010979054246224014,-1.6588770871143064,2,0.76527356572846,0,0,-0.0039450463548314505,1.1317710069739972,0.8097365111474718,0.8123432279348163,1,4,4,0,High,0,Mature,0,"(24999.999, 37110.0]",0,Low,1
9487,-0.19912109410075743,0,0.7547741831637632,1,-1.3099004915429167,0.5550951473038372,0,2.2336069904558453,0,0,0.22845827351743184,-0.12097994951208438,0.28849265236294863,0.29019923800381303,1,3,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
9488,1.2029426581929987,1,0.9331727386706584,1,-0.0030588015797809354,-1.2087838306666614,1,0.5387306944848066,0,1,0.1122566135813002,-0.9404486202962132,-0.8749981038525044,-0.884624739340944,3,3,4,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,Low,1
9489,-0.5262693029693019,0,-0.7796596353001682,1,0.5751196430705765,0.6889066559774623,2,-2.0623170864608475,1,0,0.17035744354936574,0.21811053495031363,-0.009360981228207242,-0.017492756062671068,4,4,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
9490,0.2682334899971613,0,-0.7796596353001682,0,-0.7713233102247757,0.06850784303611344,2,-0.44295508090435987,0,1,-0.2944491961951603,-0.3941361731067942,-0.4840652097641122,-0.5209887463532812,4,4,0,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
9491,0.22149803158736875,1,1.147800981557952,1,-0.12978284424287265,-0.45457350905168925,3,-1.307174182315335,0,0,-0.0039450463548314505,-1.703402210336609,-2.1408760466149177,-2.1433647150674697,1,3,3,1,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
9492,-0.05891471887138314,0,-0.7796596353001682,1,0.8523284863960898,1.3701288819522748,3,-0.30870745350071305,0,1,-0.2944491961951603,-0.8650951793045694,-0.9308456601508462,-0.884624739340944,4,2,3,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
9493,-0.4795338445595093,1,-0.3387161535964202,1,0.4483956004074844,0.43344832123690624,1,0.6729783218884533,0,0,2.4362898123039303,-0.6201964960817262,-0.25136705852102176,-0.2505927515675832,4,0,2,1,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
9494,0.4084398652265355,1,0.29320659099679025,0,1.5493107210430956,0.4699423690569852,3,-0.7366217658498369,0,0,0.6351640832938917,1.593310833047817,1.582294373274533,1.5862352130111248,3,3,0,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
9495,-0.946888428657428,1,0.16781199938038296,1,-0.8742865948885379,-1.8778413740347817,5,1.8812069685212731,0,0,-0.0039450463548314505,0.4630092181731565,0.9307395497938789,0.9801752246983533,4,4,3,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,Low,1
9496,-1.2740366375259706,0,0.051904498577059116,1,-1.032691648217403,1.0781764993916398,2,-2.112659946737215,1,0,-0.35255002616322584,0.2746256156940467,0.39087983890990885,0.327495237284599,3,1,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
9497,1.2496781166027895,1,0.42953196115870673,0,1.3433841517155714,0.4699423690569852,3,-0.2667550699370735,0,0,1.0418698930703523,-2.174361216534384,-2.1408760466149177,-2.1433647150674697,1,3,0,1,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
9498,0.73558807409508,0,-0.22019626546775453,1,0.3771133264094953,1.2363173732786514,2,0.37092116023024824,0,1,-0.875457495875818,1.3672505100728847,1.4705992606778493,1.3717832171466056,2,1,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9499,0.034556197948201924,1,-0.7796596353001682,1,-0.27234739223885124,-0.5397262872985412,4,-1.2400503686135118,0,0,-1.340264135620344,0.1144995535868032,0.23264509606460684,0.24357923890283079,4,4,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
9500,1.7170327007007082,1,0.27237623942893313,1,-0.6129182568959106,-0.6613731133654722,0,-1.114193217922593,1,0,-1.3983649655884098,1.5273765721801287,1.582294373274533,1.5862352130111248,1,4,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
9501,-0.2925920109203425,1,-0.07349009303934817,1,0.82856772839676,1.6012578514794444,2,0.7484926123030045,0,0,1.3323740429106812,-1.1853473035190563,-0.9866932164491881,-0.9871887373631054,1,2,3,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
9502,1.343149033422373,0,-0.7796596353001682,1,-0.4069916875683864,0.9686943559314031,4,1.9231593520849126,1,0,1.2742732129426155,0.321721516313824,0.13025790951764707,0.11304324142007986,2,3,3,1,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
9503,0.1747625731775762,1,2.179143998788951,1,0.7889664650645438,-1.3547600219469789,2,2.0490165027758316,1,0,0.17035744354936574,0.6325544604043557,0.33503228261156703,0.3554672367451887,2,2,3,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,Low,1
9504,-1.087094803886804,1,0.3174055472736408,1,1.295862635716912,0.0441784778227269,0,-0.36744079048980843,0,0,-0.5849533460354891,1.593310833047817,1.582294373274533,1.455699215528374,4,0,2,0,High,0,Young,2,"(37110.0, 70904.375]",1,High,0
9505,1.9039745343398766,1,-0.7796596353001682,1,0.0999044830839812,1.0295177689648685,1,1.3442164589066867,0,0,-0.5849533460354891,0.40649413742942386,0.12094998346792364,0.15966324052106254,4,0,3,0,Mid,2,Senior,1,"(24999.999, 37110.0]",0,High,0
9506,1.0160008245538301,1,-0.7796596353001682,1,-1.4049435235402354,0.2023193517097385,1,-0.08216458225705939,1,1,2.1457856624636014,-2.174361216534384,-2.010565081918787,-2.0035047177645224,4,4,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
9507,-0.15238563569096655,0,-0.7796596353001682,0,0.5751196430705765,-0.5032322394784623,3,0.9079116698448347,0,0,-0.12014670629096309,-0.5448430550900821,-0.4002938753165995,-0.38112874905033395,2,0,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
9508,0.73558807409508,0,-0.7796596353001682,1,1.129537329721604,-0.6248790655453933,1,-0.2248026863734339,0,1,0.34465993345356294,-0.8462568190566583,-0.9587694383000172,-0.9685407377227124,2,4,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
9509,-0.4327983861497168,1,-0.06139061490092291,1,1.2245803617189224,0.09283720824949997,0,-1.1561456014862328,0,0,-0.46875168609935747,0.7267462616439108,0.39087983890990885,0.3927632360259747,4,2,4,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9510,0.8290589909146634,1,-0.7796596353001682,0,0.15534625174908415,1.0295177689648685,0,1.5959307602885242,1,1,0.1122566135813002,-0.10214158926417335,0.4467273952082502,0.3927632360259747,2,4,3,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
9511,-1.8815975968532654,0,1.5237785153025416,1,-1.7771953988630682,-0.941160813319413,2,1.864426015095817,1,0,0.40276076342162903,-0.1492374898839511,0.5118828775563159,0.48600323422793923,2,0,0,1,Mid,2,Young,2,"(37110.0, 70904.375]",1,Low,1
9512,-1.0403593454770115,1,1.3299118769482279,0,-0.4782739615663755,-2.048146930528484,3,-0.4345646041916318,1,0,1.9133823425913392,-2.174361216534384,-1.340394406338686,-1.341500730530572,1,3,2,1,Low,1,Young,2,"(37110.0, 70904.375]",1,Low,1
9513,1.0160008245538301,0,0.4655554074344729,1,-0.5257954775650351,-0.3572560481981449,1,0.9246926232702908,1,0,-0.12014670629096309,0.08624201321493645,-0.12105609382489085,-0.13870475372522528,3,1,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
9514,-0.24585655251054994,1,-0.3993510383583013,1,0.8681689917289767,0.4699423690569852,0,-0.15767887267161051,0,1,0.5189624233577607,0.7079079013959998,1.275132813633653,1.2785432189446406,1,2,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
9515,0.22149803158736875,1,1.0889535197028837,1,0.4167145897417114,0.6889066559774623,1,2.183264130179478,0,0,-0.35255002616322584,0.7550038020157771,0.7259651766999593,0.7284272295530481,1,1,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
9516,-1.4142430127553467,0,-0.7661852164641946,0,0.9156905077276359,-0.9533254959261054,0,-1.5169361001335329,1,0,0.17035744354936574,-1.7787556513282532,-1.7499431525265254,-1.7517567226192174,1,4,3,1,Low,1,Young,2,"(24999.999, 37110.0]",0,Low,1
9517,1.9039745343398766,0,-0.7796596353001682,1,-0.7079612888932297,0.2996368125632829,1,-0.19124077952252236,1,0,0.34465993345356294,-0.6767115768254591,-0.49337313581383585,-0.5023407467128882,3,2,0,0,Low,1,Senior,1,"(24999.999, 37110.0]",0,High,0
9518,1.2029426581929987,1,1.6761219445908961,1,0.21078802041418712,-0.5883850177253126,1,-1.4749837165698934,0,0,-0.23634836622709474,1.593310833047817,1.582294373274533,1.5209672142697495,2,4,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
9519,-0.19912109410075743,1,-0.025298421590279365,1,-2.3712143488463115,0.7497300690109278,2,-1.60923134397354,0,1,0.22845827351743184,0.07682283309098116,-0.10244024172544358,-0.10140875444443931,1,2,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
9520,-0.4327983861497168,1,-0.7796596353001682,0,-0.43075244556771597,-0.10179771345758884,0,-0.13250744253342672,0,0,-0.7592558359396864,-0.3093635519911946,-0.04659268542710178,-0.05478875534345663,2,2,0,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
9521,1.0627362829636227,0,-0.7796596353001682,1,-1.539587818869771,0.8470475298644722,2,-0.4681265110425433,0,0,0.5189624233577607,0.2934639759419577,0.1395658355673709,0.14101524088066955,2,0,0,1,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
9522,2.044180909569251,0,-0.7796596353001682,1,1.7789980483699497,0.09283720824949997,4,-1.030288450795314,1,1,0.05415578361323411,0.8020997026355549,1.0517425884402862,1.0734152229003182,3,0,0,0,High,0,Senior,1,"(24999.999, 37110.0]",0,High,0
9523,0.9692653661440392,1,2.3761300338508278,1,0.47215635840681436,0.5186010994837583,1,0.8240069027175556,0,0,-0.5849533460354891,1.0093216653625758,1.0982822186889043,1.0547672232599252,3,4,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
9524,2.2311227432084193,1,-0.44926138567930557,1,0.42463484240815447,-0.3937500960182238,1,1.293873598630319,1,0,-0.12014670629096309,-1.4490843469898105,-1.3310864802889621,-1.3508247303507683,2,0,2,0,Low,1,Senior,1,"(24999.999, 37110.0]",0,High,0
